,Location,ReportedYear,crime_count,longitude,latitude
412,1026 E PLEASANT ST,2016,2,-87.89873609680859,43.05088739999999
413,1026 E PLEASANT ST,2017,1,-87.89873609680859,43.05088739999999
414,1026 E PLEASANT ST,2018,1,-87.89873609680859,43.05088739999999
415,1026 E PLEASANT ST,2020,1,-87.89873609680859,43.05088739999999
416,1026 E PLEASANT ST,2022,2,-87.89873609680859,43.05088739999999
417,1026 N 9TH ST,2017,2,-87.92274812551867,43.0439258
418,1026 N 9TH ST,2019,1,-87.92274812551867,43.0439258
419,1026 N BROADWAY,2017,1,-73.8838581,40.9695682
420,1026 N BROADWAY,2022,1,-73.8838581,40.9695682
421,1026 W ATKINSON AV,2016,1,-87.924372,43.084683
422,1026 W BURLEIGH ST,2017,2,-87.92461059574343,43.07511125
423,1027 E CENTER ST,2017,1,-87.8982574,43.0672832
424,1027 E CENTER ST,2018,1,-87.8982574,43.0672832
425,1027 E LYON ST,2017,1,-87.8986642,43.0491948
426,1027 E LYON ST,2019,1,-87.8986642,43.0491948
427,1027 E PLEASANT ST,2016,4,-87.89880332757546,43.050106
428,1027 E PLEASANT ST,2017,4,-87.89880332757546,43.050106
429,1027 E PLEASANT ST,2018,1,-87.89880332757546,43.050106
430,1027 E PLEASANT ST,2019,2,-87.89880332757546,43.050106
431,1027 E PLEASANT ST,2020,4,-87.89880332757546,43.050106
432,1027 E PLEASANT ST,2021,1,-87.89880332757546,43.050106
433,1027 N 7TH ST,2017,1,-75.1483512818792,39.96875465771812
434,1027 N 7TH ST,2022,1,-75.1483512818792,39.96875465771812
435,1027 N 9TH ST,2017,3,-87.92334083454159,43.043696600000004
436,1027 N 9TH ST,2018,3,-87.92334083454159,43.043696600000004
437,1027 N 9TH ST,2022,1,-87.92334083454159,43.043696600000004
438,1028 E JUNEAU AV,2016,1,-87.8987421189459,43.046040149999996
439,1028 E JUNEAU AV,2017,2,-87.8987421189459,43.046040149999996
440,1028 E JUNEAU AV,2018,1,-87.8987421189459,43.046040149999996
441,1028 E JUNEAU AV,2019,2,-87.8987421189459,43.046040149999996
442,1028 E JUNEAU AV,2020,4,-87.8987421189459,43.046040149999996
443,1028 E JUNEAU AV,2021,10,-87.8987421189459,43.046040149999996
444,1028 E JUNEAU AV,2022,20,-87.8987421189459,43.046040149999996
445,1028 E JUNEAU AV #803,2016,1,-71.1220337,42.774039099999996
446,1028 N JACKSON ST,2017,4,-92.32892538102554,34.76083302208457
447,1028 N JACKSON ST,2020,1,-92.32892538102554,34.76083302208457
448,1028 W CAPITOL DR,2016,1,-87.92431631694167,43.08965385
449,1029 E KEWAUNEE ST,2017,1,-87.8986626,43.0516182
450,1029 E KNAPP ST,2016,1,-87.89873138120191,43.0465252
451,1029 E KNAPP ST,2017,1,-87.89873138120191,43.0465252
452,1029 E KNAPP ST,2018,4,-87.89873138120191,43.0465252
453,1029 E KNAPP ST,2019,2,-87.89873138120191,43.0465252
454,1029 E KNAPP ST,2020,1,-87.89873138120191,43.0465252
455,1029 E KNAPP ST,2021,7,-87.89873138120191,43.0465252
456,1029 N JACKSON ST,2016,4,-87.90497898273588,43.044553199999996
457,1029 N JACKSON ST,2017,5,-87.90497898273588,43.044553199999996
458,1029 N JACKSON ST,2018,5,-87.90497898273588,43.044553199999996
459,1029 N JACKSON ST,2020,2,-87.90497898273588,43.044553199999996
460,1029 N JACKSON ST,2021,4,-87.90497898273588,43.044553199999996
461,1029 N JACKSON ST,2022,6,-87.90497898273588,43.044553199999996
462,1029 N MARSHALL ST,2016,1,-87.90144005037342,43.04445095
463,1029 N MARSHALL ST,2017,1,-87.90144005037342,43.04445095
464,1029 N MARSHALL ST,2018,1,-87.90144005037342,43.04445095
465,1029 N MARSHALL ST,2019,1,-87.90144005037342,43.04445095
466,1029 N OLD WORLD THIRD ST,2016,1,-87.9148466087267,43.0436749
467,1029 N OLD WORLD THIRD ST,2018,1,-87.9148466087267,43.0436749
468,1029 N OLD WORLD THIRD ST,2021,2,-87.9148466087267,43.0436749
469,103 E BURLEIGH ST,2016,2,-87.9107283586306,43.07459135
470,103 E BURLEIGH ST,2017,3,-87.9107283586306,43.07459135
471,103 E BURLEIGH ST,2018,2,-87.9107283586306,43.07459135
472,103 E BURLEIGH ST,2019,1,-87.9107283586306,43.07459135
473,103 E BURLEIGH ST,2021,6,-87.9107283586306,43.07459135
474,103 E KEEFE AV,2016,1,-87.91060731611935,43.0821511102914
475,103 E KEEFE AV,2017,1,-87.91060731611935,43.0821511102914
476,103 E KEEFE AV,2018,1,-87.91060731611935,43.0821511102914
477,103 E KEEFE AV,2021,1,-87.91060731611935,43.0821511102914
478,103 E KEEFE AV,2022,9,-87.91060731611935,43.0821511102914
479,103 W KEEFE AV,2016,1,-87.91119726543548,43.08199
480,103 W KEEFE AV,2019,1,-87.91119726543548,43.08199
481,103 W MICHIGAN ST,2017,1,-87.9104266,43.0372885
482,103 W WISCONSIN AV,2016,1,-81.3039409,29.0319173
483,1030 E BRADY ST,2017,1,-87.8986179,43.0531828
484,1030 E BRADY ST,2018,1,-87.8986179,43.0531828
485,1030 E NORTH AV,2016,5,-76.6044097,39.3119493
486,1030 E NORTH AV,2017,3,-76.6044097,39.3119493
487,1030 E NORTH AV,2018,5,-76.6044097,39.3119493
488,1030 E NORTH AV,2019,6,-76.6044097,39.3119493
489,1030 E NORTH AV,2020,5,-76.6044097,39.3119493
490,1030 E NORTH AV,2021,5,-76.6044097,39.3119493
491,1030 E NORTH AV,2022,1,-76.6044097,39.3119493
492,1030 E OGDEN AV,2017,1,-87.8986703,43.0482653
493,1030 E PEARSON ST,2016,1,-87.89854048867909,43.05395505
494,1030 E PEARSON ST,2020,1,-87.89854048867909,43.05395505
495,1030 N 6TH ST,2016,3,-87.9184501089232,43.043966999999995
496,1030 N 6TH ST,2017,6,-87.9184501089232,43.043966999999995
497,1030 N 6TH ST,2018,3,-87.9184501089232,43.043966999999995
498,1030 N 6TH ST,2019,4,-87.9184501089232,43.043966999999995
499,1030 N 6TH ST,2020,3,-87.9184501089232,43.043966999999995
500,1030 N 6TH ST,2021,5,-87.9184501089232,43.043966999999995
501,1030 N 6TH ST,2022,8,-87.9184501089232,43.043966999999995
502,1030 N EDISON ST,2016,2,-87.91208818469599,43.04362431340944
503,1030 N EDISON ST,2017,1,-87.91208818469599,43.04362431340944
504,1030 N EDISON ST,2018,1,-87.91208818469599,43.04362431340944
505,1030 N MARSHALL ST,2016,1,-87.90059510252038,43.0448119
506,1030 N MARSHALL ST,2017,7,-87.90059510252038,43.0448119
507,1030 N MARSHALL ST,2018,3,-87.90059510252038,43.0448119
508,1030 N MARSHALL ST,2019,2,-87.90059510252038,43.0448119
509,1030 N MARSHALL ST,2020,1,-87.90059510252038,43.0448119
510,1030 N MARSHALL ST,2021,2,-87.90059510252038,43.0448119
511,1030 N MARSHALL ST,2022,5,-87.90059510252038,43.0448119
512,1030 N OLD WORLD THIRD ST,2016,1,-87.91403578079778,43.043680800000004
513,1030 N OLD WORLD THIRD ST,2018,2,-87.91403578079778,43.043680800000004
514,1030 N OLD WORLD THIRD ST,2019,1,-87.91403578079778,43.043680800000004
515,1030 N OLD WORLD THIRD ST,2021,1,-87.91403578079778,43.043680800000004
516,1030 W CAPITOL DR,2016,1,-118.29956568868099,33.757803
517,1030 W CAPITOL DR,2018,1,-118.29956568868099,33.757803
518,1030 W LOCUST ST,2016,1,-87.92428608163266,43.071293918367346
519,1031 E HAMILTON ST,2016,1,-87.89844420926778,43.05423535
520,1032 E CENTER ST,2016,2,-92.44957924489796,44.023398
521,1032 E CENTER ST,2018,2,-92.44957924489796,44.023398
522,1032 E CENTER ST,2019,1,-92.44957924489796,44.023398
523,1032 E CENTER ST,2021,1,-92.44957924489796,44.023398
524,1032 E CENTER ST,2022,1,-92.44957924489796,44.023398
525,1032 E KNAPP ST,2016,5,-87.89865349910211,43.04724
526,1032 E KNAPP ST,2017,1,-87.89865349910211,43.04724
527,1032 E KNAPP ST,2018,4,-87.89865349910211,43.04724
528,1032 E KNAPP ST,2019,3,-87.89865349910211,43.04724
529,1032 E KNAPP ST,2020,3,-87.89865349910211,43.04724
530,1032 E KNAPP ST,2021,1,-87.89865349910211,43.04724
531,1032 E KNAPP ST,2022,6,-87.89865349910211,43.04724
532,1032 W BURLEIGH ST,2017,2,-87.92487192235515,43.07504505
533,1032 W BURLEIGH ST,2019,1,-87.92487192235515,43.07504505
534,1032 W BURLEIGH ST,2020,1,-87.92487192235515,43.07504505
535,1033 N OLD WORLD THIRD ST,2016,1,-87.91488182541087,43.0437638
536,1033 N OLD WORLD THIRD ST,2017,3,-87.91488182541087,43.0437638
537,1033 N OLD WORLD THIRD ST,2018,1,-87.91488182541087,43.0437638
538,1033 N OLD WORLD THIRD ST,2021,3,-87.91488182541087,43.0437638
539,1034 N EDISON ST,2016,1,-87.91209435831045,43.04366941972773
540,1035 E WRIGHT ST,2017,1,-87.89867897938107,43.06373106821926
541,1037 W JUNEAU AV,2017,1,-87.9255175,43.0455159
542,1037 W JUNEAU AV,2020,1,-87.9255175,43.0455159
543,1037 W JUNEAU AV,2021,1,-87.9255175,43.0455159
544,1037 W JUNEAU AV,2022,1,-87.9255175,43.0455159
545,1037 W MC KINLEY AV,2017,1,-87.9942297,39.3076206
546,1037 W MC KINLEY AV,2018,2,-87.9942297,39.3076206
547,1037 W MC KINLEY AV,2019,3,-87.9942297,39.3076206
548,1037 W MC KINLEY AV,2021,2,-87.9942297,39.3076206
549,1037 W MC KINLEY AV,2022,5,-87.9942297,39.3076206
550,1038 E PLEASANT ST,2017,1,-87.89837247514518,43.050731999999996
551,1038 E PLEASANT ST,2020,2,-87.89837247514518,43.050731999999996
552,1038 N EDISON ST,2016,1,-87.91210053192492,43.04371452604602
553,1038 N JACKSON ST,2017,2,-87.9044688,43.0446343
554,1038 N JACKSON ST,2018,1,-87.9044688,43.0446343
555,1038 N JACKSON ST,2019,2,-87.9044688,43.0446343
556,1038 N JACKSON ST,2020,1,-87.9044688,43.0446343
557,1038 N JACKSON ST,2021,1,-87.9044688,43.0446343
558,1038 N JACKSON ST,2022,1,-87.9044688,43.0446343
559,1038 W CENTER ST,2017,1,-87.92526232466929,43.06780325
560,1039 N CASS ST,2016,1,-94.346682,32.770747666666665
561,1039 N CASS ST,2017,2,-94.346682,32.770747666666665
562,1039 N CASS ST,2018,1,-94.346682,32.770747666666665
563,1039 N CASS ST,2020,2,-94.346682,32.770747666666665
564,1039 N CASS ST,2021,3,-94.346682,32.770747666666665
565,104 E MASON ST,2017,5,-97.32263159993892,32.6892131
566,104 E MASON ST,2018,4,-97.32263159993892,32.6892131
567,104 E MASON ST,2020,7,-97.32263159993892,32.6892131
568,104 E MASON ST,2022,1,-97.32263159993892,32.6892131
569,1040 E KNAPP ST,2016,1,-87.89837139668768,43.0473122
570,1040 E KNAPP ST,2017,5,-87.89837139668768,43.0473122
571,1040 E KNAPP ST,2019,2,-87.89837139668768,43.0473122
572,1040 E KNAPP ST,2020,1,-87.89837139668768,43.0473122
573,1040 E KNAPP ST,2021,2,-87.89837139668768,43.0473122
574,1040 E KNAPP ST,2022,1,-87.89837139668768,43.0473122
575,1040 N CASS ST,2017,2,-94.346486,32.7704746122449
576,1040 N CASS ST,2020,2,-94.346486,32.7704746122449
577,1040 N CASS ST,2022,4,-94.346486,32.7704746122449
578,1040 N EDISON ST,2016,1,-87.91210361873215,43.043737079205165
579,1040 N EDISON ST,2020,2,-87.91210361873215,43.043737079205165
580,1040 N EDISON ST,2021,2,-87.91210361873215,43.043737079205165
581,1040 N EDISON ST,2022,1,-87.91210361873215,43.043737079205165
582,1041 E KNAPP ST,2016,4,-87.89845381863896,43.0465089
583,1041 E KNAPP ST,2017,1,-87.89845381863896,43.0465089
584,1041 E KNAPP ST,2018,7,-87.89845381863896,43.0465089
585,1041 E KNAPP ST,2020,8,-87.89845381863896,43.0465089
586,1041 E KNAPP ST,2021,8,-87.89845381863896,43.0465089
587,1041 E KNAPP ST,2022,11,-87.89845381863896,43.0465089
588,1041 N OLD WORLD THIRD ST,2016,1,-87.9145995,43.0439168
589,1041 N OLD WORLD THIRD ST,2017,2,-87.9145995,43.0439168
590,1041 N OLD WORLD THIRD ST,2019,2,-87.9145995,43.0439168
591,1041 N OLD WORLD THIRD ST,2022,2,-87.9145995,43.0439168
592,1042 E JUNEAU AV,2017,1,-87.8983095,43.0460031
593,1042 E JUNEAU AV,2021,1,-87.8983095,43.0460031
594,1042 N EDISON ST,2016,1,-87.91210670553939,43.043759632364306
595,1044 N OLD WORLD THIRD ST,2017,3,-87.9137879,43.0439694
596,1044 N OLD WORLD THIRD ST,2018,2,-87.9137879,43.0439694
597,1044 N OLD WORLD THIRD ST,2019,18,-87.9137879,43.0439694
598,1044 N OLD WORLD THIRD ST,2020,5,-87.9137879,43.0439694
599,1044 N OLD WORLD THIRD ST,2021,11,-87.9137879,43.0439694
600,1044 N OLD WORLD THIRD ST,2022,5,-87.9137879,43.0439694
601,1046 N 9TH ST,2016,1,-87.92253822622449,43.04412155
602,1046 N 9TH ST,2018,3,-87.92253822622449,43.04412155
603,1046 N 9TH ST,2019,1,-87.92253822622449,43.04412155
604,1046 N 9TH ST,2020,2,-87.92253822622449,43.04412155
605,1046 N 9TH ST,2021,3,-87.92253822622449,43.04412155
606,1046 N 9TH ST,2022,4,-87.92253822622449,43.04412155
607,1048 N OLD WORLD THIRD ST,2017,1,-87.914298,43.0440047
608,1048 N OLD WORLD THIRD ST,2021,1,-87.914298,43.0440047
609,105 E MICHIGAN ST,2016,2,-86.155723,39.773979777777775
610,105 E MICHIGAN ST,2017,1,-86.155723,39.773979777777775
611,105 E MICHIGAN ST,2018,1,-86.155723,39.773979777777775
612,105 E OREGON ST,2016,1,-110.96679498535704,32.153568109519234
613,105 W MICHIGAN ST,2016,6,-87.9105739,43.0370601
614,105 W MICHIGAN ST,2017,4,-87.9105739,43.0370601
615,105 W MICHIGAN ST,2018,2,-87.9105739,43.0370601
616,105 W MICHIGAN ST,2020,1,-87.9105739,43.0370601
617,105 W MICHIGAN ST,2021,1,-87.9105739,43.0370601
618,1050 N 8TH ST,2016,1,-97.123863625,41.2596721
619,1050 N EDISON ST,2016,3,-87.9121190527683,43.04384984500089
620,1050 N EDISON ST,2019,2,-87.9121190527683,43.04384984500089
621,1050 N EDISON ST,2021,3,-87.9121190527683,43.04384984500089
622,1050 N EDISON ST,2022,3,-87.9121190527683,43.04384984500089
623,1051 E JUNEAU AV,2016,1,-87.89825128571428,43.04560828571429
624,1051 E JUNEAU AV,2017,1,-87.89825128571428,43.04560828571429
625,1051 E OGDEN AV,2016,1,-87.89779525498878,43.047931649999995
626,1051 E OGDEN AV,2020,1,-87.89779525498878,43.047931649999995
627,106 E MELVINA ST,2016,1,-87.91050498072318,43.0884983
628,106 E SEEBOTH ST,2017,1,-87.9107564,43.0304964
629,106 E SEEBOTH ST,2022,1,-87.9107564,43.0304964
630,106 S 1ST PL,2017,1,-87.9108758367347,43.030713
631,106 S 1ST ST,2017,1,-97.7487046,30.261862
632,106 W CONCORDIA AV,2016,1,-87.91123060003403,43.0786102
633,106 W CONCORDIA AV,2022,2,-87.91123060003403,43.0786102
634,106 W FLORIDA ST,2016,2,-87.91175203315667,43.02766355
635,106 W FLORIDA ST,2017,1,-87.91175203315667,43.02766355
636,106 W FLORIDA ST,2018,2,-87.91175203315667,43.02766355
637,106 W FLORIDA ST,2021,2,-87.91175203315667,43.02766355
638,106 W FLORIDA ST,2022,1,-87.91175203315667,43.02766355
639,106 W SEEBOTH ST,2016,3,-87.91155767316437,43.03125505
640,106 W SEEBOTH ST,2017,2,-87.91155767316437,43.03125505
641,106 W SEEBOTH ST,2018,1,-87.91155767316437,43.03125505
642,106 W SEEBOTH ST,2019,2,-87.91155767316437,43.03125505
643,106 W SEEBOTH ST,2020,2,-87.91155767316437,43.03125505
644,106 W SEEBOTH ST,2021,2,-87.91155767316437,43.03125505
645,106 W SEEBOTH ST,2022,6,-87.91155767316437,43.03125505
646,106 W WELLS ST,2016,2,-87.91219564763962,43.0404562
647,106 W WELLS ST,2018,1,-87.91219564763962,43.0404562
648,106 W WELLS ST,2019,2,-87.91219564763962,43.0404562
649,1060 E JUNEAU AV,2017,1,-87.89784938279817,43.0460896
650,108 E NORTH AV,2017,2,-87.91078865554294,43.060491299999995
651,108 E WELLS ST,2017,1,-87.91132104601266,43.041060200000004
652,108 E WELLS ST,2021,1,-87.91132104601266,43.041060200000004
653,108 W WELLS ST,2016,2,-87.91219564763962,43.0404562
654,108 W WELLS ST,2021,2,-87.91219564763962,43.0404562
655,108 W WELLS ST,2022,1,-87.91219564763962,43.0404562
656,1080 N 6TH ST,2016,1,-90.18775194570692,38.63452293683458
657,109 E BURLEIGH ST,2016,1,-87.9106432,43.0746942
658,109 W HADLEY ST,2016,2,-87.9114988925819,43.069191950000004
659,109 W HADLEY ST,2017,1,-87.9114988925819,43.069191950000004
660,109 W HADLEY ST,2020,1,-87.9114988925819,43.069191950000004
661,109 W HADLEY ST,2022,1,-87.9114988925819,43.069191950000004
662,110 E KILBOURN AV,2016,1,-87.91185540787043,43.04196355873237
663,110 E MASON ST,2016,1,-97.32640365656565,32.68937164646464
664,110 E MEINECKE AV,2016,1,-87.91070437491473,43.06228455
665,110 W BURLEIGH ST,2016,3,-87.91144305814443,43.075328299999995
666,110 W BURLEIGH ST,2018,3,-87.91144305814443,43.075328299999995
667,110 W BURLEIGH ST,2021,1,-87.91144305814443,43.075328299999995
668,110 W CHAMBERS ST,2016,2,-87.91149205080768,43.07315495
669,110 W CHAMBERS ST,2017,1,-87.91149205080768,43.07315495
670,110 W CHAMBERS ST,2020,1,-87.91149205080768,43.07315495
671,110 W TOWNSEND ST,2016,1,-87.9111516766199,43.080333835478875
672,1100 E AUER AV,2017,1,-87.897529,43.07661
673,1100 E BRADY ST,2016,1,-87.897952,43.053042
674,1100 E BRADY ST,2017,1,-87.897952,43.053042
675,1100 E BRADY ST,2019,1,-87.897952,43.053042
676,1100 E BRADY ST,2020,1,-87.897952,43.053042
677,1100 E GARFIELD AV,2016,22,-87.8976215,43.0593862
678,1100 E GARFIELD AV,2017,20,-87.8976215,43.0593862
679,1100 E GARFIELD AV,2018,11,-87.8976215,43.0593862
680,1100 E GARFIELD AV,2019,5,-87.8976215,43.0593862
681,1100 E GARFIELD AV,2020,10,-87.8976215,43.0593862
682,1100 E GARFIELD AV,2021,19,-87.8976215,43.0593862
683,1100 E GARFIELD AV,2022,17,-87.8976215,43.0593862
684,1100 E HAMILTON ST,2017,2,-87.897914,43.054496
685,1100 E KANE PL,2016,1,-87.8979344,43.0564808
686,1100 E LYON ST,2017,1,-87.898084,43.049491
687,1100 E NORTH AV,2016,1,-76.6039606,39.3119107
688,1100 N 8TH ST,2017,1,-116.1973889,43.6241288
689,1100 N 8TH ST,2019,1,-116.1973889,43.6241288
690,1100 N 8TH ST,2020,1,-116.1973889,43.6241288
691,1100 N 8TH ST,2022,1,-116.1973889,43.6241288
692,1100 N 9TH ST,2016,1,-95.78020725384937,36.06208475
693,1100 N 9TH ST,2022,1,-95.78020725384937,36.06208475
694,1100 N CASS ST,2017,3,-94.346486,32.771142
695,1100 N CASS ST,2018,2,-94.346486,32.771142
696,1100 N CASS ST,2021,4,-94.346486,32.771142
697,1100 N CASS ST,2022,1,-94.346486,32.771142
698,1100 N WATER ST,2016,1,-97.392939,27.801635
699,1100 N WATER ST,2019,1,-97.392939,27.801635
700,1100 N WATER ST,2022,2,-97.392939,27.801635
701,1100 W ATKINSON AV,2016,2,-87.924849,43.084635
702,1100 W ATKINSON AV,2018,1,-87.924849,43.084635
703,1100 W ATKINSON AV,2020,1,-87.924849,43.084635
704,1100 W ATKINSON AV,2021,1,-87.924849,43.084635
705,1100 W ATKINSON AV,2022,1,-87.924849,43.084635
706,1100 W BURLEIGH ST,2016,1,-87.92518959946918,43.0750887
707,1100 W BURLEIGH ST,2019,1,-87.92518959946918,43.0750887
708,1100 W CHAMBERS ST,2016,1,-87.9255,43.073195
709,1100 W CHAMBERS ST,2021,1,-87.9255,43.073195
710,1100 W CHAMBERS ST,2022,1,-87.9255,43.073195
711,1100 W JUNEAU AV,2016,1,-87.91407374813474,43.04562283930447
712,1100 W JUNEAU AV,2019,1,-87.91407374813474,43.04562283930447
713,1100 W JUNEAU AV,2020,3,-87.91407374813474,43.04562283930447
714,1101 N 6TH ST,2016,4,-87.91953094869316,43.04496235
715,1101 N 6TH ST,2017,1,-87.91953094869316,43.04496235
716,1101 N 6TH ST,2018,1,-87.91953094869316,43.04496235
717,1101 N 6TH ST,2019,3,-87.91953094869316,43.04496235
718,1101 N 6TH ST,2020,1,-87.91953094869316,43.04496235
719,1101 N MARKET ST,2016,1,-75.5475403733677,39.746827550000006
720,1101 N MARKET ST,2021,3,-75.5475403733677,39.746827550000006
721,1101 N MARKET ST,2022,3,-75.5475403733677,39.746827550000006
722,1101 N OLD WORLD THIRD ST,2016,2,-87.9146696,43.0444113
723,1101 N OLD WORLD THIRD ST,2017,2,-87.9146696,43.0444113
724,1101 N OLD WORLD THIRD ST,2018,2,-87.9146696,43.0444113
725,1101 N OLD WORLD THIRD ST,2019,1,-87.9146696,43.0444113
726,1101 N VAN BUREN ST,2017,1,-117.8317733015734,33.88174975
727,1101 N WATER ST,2016,2,-87.9112273,43.0447474
728,1101 N WATER ST,2017,1,-87.9112273,43.0447474
729,1101 N WATER ST,2018,5,-87.9112273,43.0447474
730,1101 N WATER ST,2019,3,-87.9112273,43.0447474
731,1101 N WATER ST,2021,1,-87.9112273,43.0447474
732,1101 N WATER ST,2022,1,-87.9112273,43.0447474
733,1101 W ATKINSON AV,2016,1,-87.924964,43.084494
734,1101 W ATKINSON AV,2018,1,-87.924964,43.084494
735,1101 W ATKINSON AV,2019,1,-87.924964,43.084494
736,1101 W ATKINSON AV,2020,2,-87.924964,43.084494
737,1101 W ATKINSON AV,2021,3,-87.924964,43.084494
738,1101 W ATKINSON AV,2022,3,-87.924964,43.084494
739,1102 W CAPITOL DR,2016,1,-87.92480419547735,43.089664400000004
740,1102 W CAPITOL DR,2022,1,-87.92480419547735,43.089664400000004
741,1102 W CENTER ST,2017,1,-117.9271863282314,33.832331578650454
742,1102 W JUNEAU AV,2016,1,-87.91407374813474,43.04562283930447
743,1103 N OLD WORLD THIRD ST,2016,7,-87.91477684173174,43.044487000000004
744,1103 N OLD WORLD THIRD ST,2017,10,-87.91477684173174,43.044487000000004
745,1103 N OLD WORLD THIRD ST,2018,4,-87.91477684173174,43.044487000000004
746,1103 N OLD WORLD THIRD ST,2019,5,-87.91477684173174,43.044487000000004
747,1103 N OLD WORLD THIRD ST,2020,1,-87.91477684173174,43.044487000000004
748,1103 N WATER ST,2016,1,-87.91144838688368,43.04478255
749,1103 N WATER ST,2017,2,-87.91144838688368,43.04478255
750,1103 N WATER ST,2018,2,-87.91144838688368,43.04478255
751,1103 N WATER ST,2019,2,-87.91144838688368,43.04478255
752,1103 N WATER ST,2022,1,-87.91144838688368,43.04478255
753,1103 W RING ST,2016,1,-87.92515936924346,43.07749255
754,1103 W RING ST,2017,1,-87.92515936924346,43.07749255
755,1103 W RING ST,2020,3,-87.92515936924346,43.07749255
756,1103 W RING ST,2021,7,-87.92515936924346,43.07749255
757,1104 N MARSHALL ST,2016,4,-87.90058866563089,43.04504655
758,1104 N MARSHALL ST,2017,2,-87.90058866563089,43.04504655
759,1104 N MARSHALL ST,2019,1,-87.90058866563089,43.04504655
760,1104 N MARSHALL ST,2020,1,-87.90058866563089,43.04504655
761,1104 N MARSHALL ST,2021,3,-87.90058866563089,43.04504655
762,1104 N MARSHALL ST,2022,1,-87.90058866563089,43.04504655
763,1104 N VAN BUREN ST,2016,2,-87.90307380584083,43.044849049999996
764,1104 N VAN BUREN ST,2018,4,-87.90307380584083,43.044849049999996
765,1104 N VAN BUREN ST,2019,2,-87.90307380584083,43.044849049999996
766,1104 N VAN BUREN ST,2020,1,-87.90307380584083,43.044849049999996
767,1104 N VAN BUREN ST,2021,4,-87.90307380584083,43.044849049999996
768,1104 N VAN BUREN ST,2022,2,-87.90307380584083,43.044849049999996
769,1105 E KEEFE AV,2016,1,-87.8971096,43.0818522
770,1105 N WAVERLY PL,2016,3,-87.89879983793969,43.045155300000005
771,1105 N WAVERLY PL,2022,1,-87.89879983793969,43.045155300000005
772,1105 W KEEFE AV,2017,1,-87.92513107199338,43.0814989
773,1106 E KNAPP ST,2016,1,-87.89812660217515,43.047215699999995
